cycle,chamber,district,dem_votes,rep_votes,two_party_votes,legislative_dem_margin,war_eligible,contest_status,dem_incumbent,rep_incumbent,core_index_margin,core_index_offices,baseline_fallback_share,baseline_allocation_method,core_index_complete,statewide_index_margin,raw_overperformance,historical_extension,model_tier,model_eligible,nonwhite_share,white_college_share,demographic_reference_year,demographic_age_years,demographics_method,log_spending_ratio_d_to_r,finance_complete,log_fundraising_ratio_d_to_r,ftm_finance_complete,pres_2008_dem_votes,pres_2008_rep_votes,pres_2008_two_party_votes,pres_2008_dem_margin,pres_2008_fallback_share,pres_2008_source_complete,pres_2012_dem_votes,pres_2012_rep_votes,pres_2012_two_party_votes,pres_2012_dem_margin,pres_2012_fallback_share,pres_2012_source_complete,pres_2016_dem_votes,pres_2016_rep_votes,pres_2016_two_party_votes,pres_2016_dem_margin,pres_2016_fallback_share,pres_2016_source_complete,pres_swing_2012_2016,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_two_party_votes,pres_2020_dem_margin,pres_2020_fallback_share,pres_2020_source_complete,pres_swing_2016_2020,college_share,demographics_method_historical,pres_1992_dem_margin,pres_1992_fallback_share,pres_1992_source_complete,college_share_extended,incumbency_complete,log_resource_ratio_d_to_r,prior_presidential_year,prior_pres_dem_margin,prior_pres_fallback_share,prior_pres_source_complete,readiness_status,dem_candidate_history_available,rep_candidate_history_available,dem_prior_cycle_gap,rep_prior_cycle_gap,dem_prior_recent,rep_prior_recent,dem_prior_candidate_overperformance,rep_prior_candidate_overperformance,dem_prior_contested,rep_prior_contested,dem_prior_unopposed,rep_prior_unopposed,dem_prior_winner,rep_prior_winner,dem_first_term_incumbent,rep_first_term_incumbent,dem_established_incumbent,rep_established_incumbent,dem_unclassified_incumbent,rep_unclassified_incumbent,dem_prior_incumbent_appearances,rep_prior_incumbent_appearances,dem_incumbent_i,rep_incumbent_i,incumbency_conflict,prior_pres_swing,pres_trend_available,prior_pres_available,demographics_available,incumbency_evidence_complete,era,expected_cmo_total_oof,cmo_total_oof,expected_cmo_total_cycle_holdout,cmo_total_cycle_holdout,expected_cmo_total_district_grouped,cmo_total_district_grouped,expected_cmo_total_final,cmo_total_final,cmo_total_stability_low,cmo_total_stability_high,expected_cmo_predictive_total_oof,cmo_predictive_total_oof,expected_cmo_predictive_total_cycle_holdout,cmo_predictive_total_cycle_holdout,expected_cmo_predictive_total_district_grouped,cmo_predictive_total_district_grouped,expected_cmo_predictive_total_final,cmo_predictive_total_final,cmo_predictive_total_stability_low,cmo_predictive_total_stability_high,expected_cmo_candidate_history_forecast_oof,cmo_candidate_history_forecast_oof,expected_cmo_candidate_history_forecast_cycle_holdout,cmo_candidate_history_forecast_cycle_holdout,expected_cmo_candidate_history_forecast_district_grouped,cmo_candidate_history_forecast_district_grouped,expected_cmo_candidate_history_forecast_final,cmo_candidate_history_forecast_final,cmo_candidate_history_forecast_stability_low,cmo_candidate_history_forecast_stability_high,expected_cmo_resource_adjusted_oof,cmo_resource_adjusted_oof,expected_cmo_resource_adjusted_cycle_holdout,cmo_resource_adjusted_cycle_holdout,expected_cmo_resource_adjusted_district_grouped,cmo_resource_adjusted_district_grouped,expected_cmo_resource_adjusted_final,cmo_resource_adjusted_final,cmo_resource_adjusted_stability_low,cmo_resource_adjusted_stability_high,expected_cmo_fundraising_adjusted_oof,cmo_fundraising_adjusted_oof,expected_cmo_fundraising_adjusted_cycle_holdout,cmo_fundraising_adjusted_cycle_holdout,expected_cmo_fundraising_adjusted_district_grouped,cmo_fundraising_adjusted_district_grouped,expected_cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_final,cmo_fundraising_adjusted_stability_low,cmo_fundraising_adjusted_stability_high,expected_raw_overperformance_oof,war_residual_oof,expected_raw_overperformance_loco,war_residual_loco,expected_raw_overperformance_final,war_residual_final,legislative_dem_margin_fundamentals_plus,statewide_index_margin_fundamentals_plus,basic_polling_baseline,basic_baseline_source,regional_features_available,canonical_finance_complete,canonical_log_fundraising_ratio_d_to_r,expected_legislative_dem_margin_cycle_holdout,cmo_cycle_holdout,expected_legislative_dem_margin_random_oof,cmo_random_oof,expected_legislative_dem_margin_district_grouped,cmo_district_grouped,expected_legislative_dem_margin_final,cmo_final,cmo_stability_low,cmo_stability_high,legacy_cmo_total_oof,legacy_cmo_total_cycle_holdout,legacy_cmo_total_district_grouped,legacy_cmo_total_final,legacy_expected_cmo_total_oof,legacy_expected_cmo_total_cycle_holdout,legacy_expected_cmo_total_district_grouped,legacy_expected_cmo_total_final,legacy_cmo_total_stability_low,legacy_cmo_total_stability_high,cmo_headline_specification
1994,house,1,7385.0,4946.0,12331.0,19.779417727678208,True,contested_two_party,False,False,-10.834593825712002,2,0.0,legislative_activity_provisional,True,-10.834593825712002,30.61401155339021,True,sensitivity_1994,True,0.184473259507423,0.2102270558024268,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1950022915149304,1990_sf3_tract_area_interpolation_provisional,0.0234780158846421,0.780555830981541,True,,,,,0.0234780158846421,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,14.120486479684264,16.493525073705946,14.120486479684264,16.493525073705946,14.24000726825536,16.374004285134852,14.295639781270213,16.318371772119995,14.850660484377507,18.136389663034386,12.625658929857758,17.98835262353245,0.5303555534549087,30.083655999935303,14.823678941257306,15.790332612132904,17.456083954977387,13.157927598412822,1.2457997816686197,34.73090546539628,16.47600602554826,14.138005527841951,-4.0216823560430495,34.63569390943326,17.44632560337191,13.1676859500183,17.369821536118117,13.244190017272093,-7.921103233647884,36.197114289331786,15.554150560647898,15.059860992742312,7.736268555009287,22.877742998380924,15.748643942754684,14.865367610635529,16.732684695019127,13.881326858371082,3.986525448055364,26.13319653742926,15.477999281308175,15.136012272082034,8.146292243158204,22.46771931023201,15.790003778589629,14.82400777480058,16.756455246400037,13.857556306990173,3.186585729098965,27.085438815065103,14.120486479684264,16.493525073705946,14.120486479684264,16.493525073705946,14.295639781270213,16.318371772119995,19.779417727678208,-10.834593825712002,0.0234780158846421,prior_presidential,0.0,0,,3.2858926539722613,16.493525073705946,3.380100880099434,16.399316847578774,3.4054134425433578,16.374004285134852,3.461045955558211,16.318371772119995,14.850660484377507,18.136389663034386,15.040671346509267,22.332178301104666,14.76679411707957,13.799043730040058,15.573340206880944,8.281833252285548,15.84721743631064,16.814967823350152,3.917034718870626,26.16430797414791,fundamentals_plus_cycle_holdout
1994,house,3,7723.0,3821.0,11544.0,33.8011088011088,True,contested_two_party,False,False,11.9938709758761,2,0.0,legislative_activity_provisional,True,11.9938709758761,21.807237825232704,True,sensitivity_1994,True,0.2004661393016312,0.1403785701537749,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307948778752715,1990_sf3_tract_area_interpolation_provisional,19.32716970240104,0.2732876374574683,True,,,,,19.32716970240104,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,,0,1,1,0,pre_2008,10.829964459927588,10.977273365305116,10.829964459927588,10.977273365305116,10.981144516289604,10.8260933089431,11.037203324868898,10.770034500363806,9.334408775976677,12.620137954633556,12.866269194210233,8.940968631022473,0.4507268637752926,21.35651096145741,15.278053659477536,6.529184165755167,17.87719771055044,3.930040114682264,-7.801584210841357,25.683521472886305,16.614893565837434,5.19234425939527,-4.071601374181178,25.87883919941388,17.48934156695843,4.317896258274274,17.61342470038452,4.193813124848184,-16.866764502094565,27.251453020885105,18.08177750237657,3.7254603228561294,11.446815510749149,10.360422314483555,17.89686293015566,3.910374895077045,19.591457484915274,2.21578034031743,-7.347875221830819,14.798795867543078,17.833668263269033,3.973569561963672,11.57696734045958,10.230270484773124,17.845305045188372,3.961932780044332,19.483989441989017,2.323248383243687,-7.975856981019397,15.92299610494674,10.829964459927588,10.977273365305116,10.829964459927588,10.977273365305116,11.037203324868898,10.770034500363806,33.8011088011088,11.9938709758761,19.32716970240104,prior_presidential,0.0,0,,22.823835435803687,10.977273365305116,22.95751503124818,10.843593769860622,22.975015492165703,10.8260933089431,23.031074300744997,10.770034500363806,9.334408775976677,12.620137954633556,3.593132939320121,9.799568551517218,3.7053120683730114,1.9938482061585605,18.214104885912583,12.007669273715486,18.101925756859693,19.813389619074144,-7.53050368831852,14.716769566958762,fundamentals_plus_cycle_holdout
1994,house,4,5012.0,9236.0,14248.0,-29.646266142616508,True,contested_two_party,False,False,-28.359739287255685,2,0.0,legislative_activity_provisional,True,-28.359739287255685,-1.2865268553608225,True,sensitivity_1994,True,0.1320992624834559,0.2958540377176548,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2780032203978591,1990_sf3_tract_area_interpolation_provisional,-15.774621307005514,0.6013639631772824,True,,,,,-15.774621307005514,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,,0,1,1,0,pre_2008,15.571080738766597,-16.85760759412742,15.571080738766597,-16.85760759412742,16.019976518682725,-17.306503374043547,15.691519364577884,-16.978046219938705,-18.50047218345586,-15.21474300479898,13.65902571399186,-14.945552569352682,0.6537652505829552,-1.9402921059437777,18.055072017771995,-19.341598873132817,17.02120703020254,-18.30773388556336,-31.68810541121651,1.7970002725111485,15.474988803921542,-16.761515659282367,-3.985433877600304,2.698907022239481,18.61582322640532,-19.90235008176614,17.005255339112097,-18.29178219447292,-38.820624420772205,5.297593102207468,12.809968810754455,-14.096495666115278,3.875262964057619,-5.161789819418441,14.369120159898054,-15.655647015258875,13.511305881012447,-14.797832736373271,-25.169831210802226,-3.023160121428329,13.14304195923452,-14.429568814595342,4.628826557989347,-5.91535341335017,14.415549086000922,-15.702075941361745,13.731202443282283,-15.017729298643106,-26.37899535757841,-2.480142271612273,15.571080738766597,-16.85760759412742,15.571080738766597,-16.85760759412742,15.691519364577884,-16.978046219938705,-29.646266142616508,-28.359739287255685,-15.774621307005514,prior_presidential,0.0,0,,-12.788658548489089,-16.85760759412742,-12.580399915636686,-17.06586622697982,-12.33976276857296,-17.306503374043547,-12.668219922677801,-16.978046219938705,-18.50047218345586,-15.21474300479898,-14.056719103611014,-5.682399421692871,-15.675896834495925,-14.76673384191216,12.770192248250192,4.395872566332049,14.389369979135102,13.480206986551336,-25.18035573124965,-2.9330824759723733,fundamentals_plus_cycle_holdout
1994,house,6,6409.0,6770.0,13179.0,-2.73920631307383,True,contested_two_party,False,False,-24.48941040537565,2,0.0,legislative_activity_provisional,True,-24.48941040537565,21.750204092301825,True,sensitivity_1994,True,0.1877725393293048,0.312181783404524,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3083142437032766,1990_sf3_tract_area_interpolation_provisional,-23.05528691729972,0.3739742086752637,True,,,,,-23.05528691729972,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,4.345899556002998,17.404304536298824,4.345899556002998,17.404304536298824,4.5026294271543,17.24757466514752,4.486725086494836,17.263479005806985,15.761439946970384,19.047169125627263,14.534610816911917,7.215593275389908,0.1008426681959662,21.64936142410586,17.14055607358482,4.609648018717007,16.395029439905123,5.355174652396702,-9.526959566473922,23.95814611725374,15.28472346891424,6.465480623387585,-4.423397728988268,26.17360182129009,17.458009204920714,4.292194887381111,16.601462692677103,5.148741399624722,-15.59362813810225,28.52458938487742,12.155983857825436,9.594220234476388,2.347952422501283,19.402251669800545,12.997511490259033,8.752692602042794,12.496368356964744,9.25383573533708,-1.4791153102105596,20.667555779163337,12.218570013649876,9.531634078651948,3.089076975247256,18.66112711705457,12.925842777288825,8.824361315013,12.664934413455011,9.085269678846812,-2.417792464331121,21.481060621635017,4.345899556002998,17.404304536298824,4.345899556002998,17.404304536298824,4.486725086494836,17.263479005806985,-2.73920631307383,-24.48941040537565,-23.05528691729972,prior_presidential,0.0,0,,-20.143510849372653,17.404304536298824,-20.073089844546903,17.333883531473074,-19.98678097822135,17.24757466514752,-20.002685318880815,17.263479005806985,15.761439946970384,19.047169125627263,9.73014901750248,18.84928356069949,9.01382888798944,9.33303387544776,12.020055074799345,2.900920531602333,12.736375204312385,12.417170216854064,-1.3934876101361606,20.853785645141123,fundamentals_plus_cycle_holdout
1994,house,7,6188.0,5641.0,11829.0,4.624228590751543,True,contested_two_party,False,False,7.499153168575934,2,0.0,legislative_activity_provisional,True,7.499153168575934,-2.874924577824391,True,sensitivity_1994,True,0.1762094449035579,0.0658173304771097,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0662185430995035,1990_sf3_tract_area_interpolation_provisional,15.794245841577087,0.4058138392073735,True,,,,,15.794245841577087,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,12.05532958069497,-14.93025415851936,12.05532958069497,-14.93025415851936,12.295092673001154,-15.170017250825545,12.277419665637808,-15.152344243462199,-16.5731187478478,-13.287389569190921,19.96126933930656,-22.836193917130952,1.953333220185,-4.828257798009391,16.60886988500925,-19.48379446283364,19.55605799794981,-22.430982575774205,-39.57874675899478,-6.093641075267122,19.2212506092023,-22.09617518702669,-2.689902086965093,-0.1850224908592981,18.712207172810693,-21.587131750635084,19.17238388044953,-22.04730845827392,-44.15528394851653,-0.0370664255368566,22.93071116317028,-25.805635740994667,14.53565940212564,-17.410583979950033,22.22810845868843,-25.10303303651282,22.50611826037442,-25.38104283819881,-36.878971285681615,-14.73230019630772,22.64802870572553,-25.52295328354992,14.595952815558928,-17.47087739338332,22.434916706801037,-25.309841284625424,22.356681260338554,-25.231605838162945,-37.472379826532986,-13.573526740566852,12.05532958069497,-14.93025415851936,12.05532958069497,-14.93025415851936,12.277419665637808,-15.152344243462199,4.624228590751543,7.499153168575934,15.794245841577087,prior_presidential,0.0,0,,19.554482749270903,-14.93025415851936,19.794245841577087,-15.170017250825545,19.794245841577087,-15.170017250825545,19.77657283421374,-15.152344243462199,-16.5731187478478,-13.287389569190921,-26.8556896376434,-17.906820324690308,-25.541869803678868,-25.560143311687828,23.980765059819007,15.031895746865915,22.66694522585448,22.68521873386344,-37.97932626528204,-15.732053010004757,fundamentals_plus_cycle_holdout
1994,house,8,8391.0,2602.0,10993.0,52.66078413535887,True,contested_two_party,False,False,-23.45072452452538,2,0.0,legislative_activity_provisional,True,-23.45072452452538,76.11150865988425,True,sensitivity_1994,True,0.1806253194264251,0.1657186974971238,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1517954500875523,1990_sf3_tract_area_interpolation_provisional,-16.541311801791835,1.0000000000000002,True,,,,,-16.541311801791835,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,10.32568602757058,65.78582263231367,10.32568602757058,65.78582263231367,10.317092081056103,65.79441657882815,10.514695006653772,65.59681365323047,64.14295804298523,67.42868722164211,17.494284122836167,58.61722453704809,1.96242917318376,74.14907948670049,16.47854178337911,59.63296687650514,18.825631896769963,57.28587676311429,41.87467169518426,75.35977737891191,18.496522103014627,57.61498655686962,-2.676293568298872,78.78780222818312,17.475055872567786,58.63645278731647,18.804834479362064,57.30667418052219,35.555877795379786,79.67409531835946,18.450899895169684,57.66060876471457,8.74905466983019,67.36245399005406,16.68129680105448,59.43021185882977,18.207974730559883,57.90353392932437,46.58727322002762,68.73394430940152,18.263551139320363,57.84795752056389,9.19703263804128,66.91447602184297,16.328092896586007,59.78341576329824,18.21401791527673,57.89749074460752,45.89853097758082,69.79738406354696,10.32568602757058,65.78582263231367,10.32568602757058,65.78582263231367,10.514695006653772,65.59681365323047,52.66078413535887,-23.45072452452538,-16.541311801791835,prior_presidential,0.0,0,,-13.1250384969548,65.78582263231367,-12.835083409638214,65.49586754499708,-13.133632443469278,65.79441657882815,-12.936029517871608,65.59681365323047,64.14295804298523,67.42868722164211,57.8475333383596,66.87899483450929,59.33957314672822,57.95812730980285,18.263975321524647,9.232513825374962,16.77193551315603,18.153381350081403,46.723896710720965,68.97116996599824,fundamentals_plus_cycle_holdout
1994,house,12,7159.0,6564.0,13723.0,4.335786635575311,True,contested_two_party,False,False,-12.6491004727303,2,0.0,legislative_activity_provisional,True,-12.6491004727303,16.98488710830561,True,sensitivity_1994,True,0.0173608084819821,0.0791158540824709,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0786753080464049,1990_sf3_tract_area_interpolation_provisional,-15.310655898706926,0.6314053575738074,True,,,,,-15.310655898706926,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,1.1050316519336594,15.879855456371953,1.1050316519336594,15.879855456371953,1.012220371970601,15.972666736335011,1.2478804248235082,15.737006683482104,14.236990867043513,17.522720045700392,21.910829878486147,-4.925942770180537,5.051108017891199,11.933779090414411,19.7590316836149,-2.7741445753092897,22.00736396743628,-5.022476859130666,-21.668495612044367,11.816610071683291,20.95663383951695,-3.97174673121134,-0.00773123908799,16.992618347393602,20.307675257946038,-3.322788149640424,21.44319340967608,-4.458306301370467,-26.03085549270117,18.08736203027849,22.384142447085715,-5.3992553387801046,13.788262641560877,3.196624466744733,20.08817795488089,-3.1032908465752804,22.36768266045966,-5.38279555215405,-16.472590883467053,5.674080205906844,22.422585793842224,-5.437698685536613,14.338579587455952,2.6463075208496587,19.900583735066505,-2.9156966267608944,22.512963691285723,-5.528076582980113,-17.387125228519682,6.511727857446456,1.1050316519336594,15.879855456371953,1.1050316519336594,15.879855456371953,1.2478804248235082,15.737006683482104,4.335786635575311,-12.6491004727303,-15.310655898706926,prior_presidential,0.0,0,,-11.54406882079664,15.879855456371953,-11.403897666626952,15.739684302202264,-11.636880100759699,15.972666736335011,-11.401220047906792,15.737006683482104,14.236990867043513,17.522720045700392,-5.831470854576732,2.871982649398163,-3.7476275563700128,-5.306128459106137,22.816357962882343,14.112904458907447,20.732514664675623,22.291015567411748,-16.955107482215375,5.2921657730619085,fundamentals_plus_cycle_holdout
1994,house,15,4363.0,10300.0,14663.0,-40.48966787151333,True,contested_two_party,False,False,-42.72065515490464,2,0.0,legislative_activity_provisional,True,-42.72065515490464,2.2309872833913005,True,sensitivity_1994,True,0.0872444375637471,0.1968951334726563,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1909302649361781,1990_sf3_tract_area_interpolation_provisional,-18.043910357655257,0.6070087473288176,True,,,,,-18.043910357655257,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,28.016663817332887,-25.78567653394158,28.016663817332887,-25.78567653394158,28.102465335281337,-25.87147805189003,28.150870324403893,-25.919883041012586,-27.42854112327002,-24.14281194461314,20.20599525598524,-17.97500797259394,2.686306567760818,-0.4553192843695175,16.512908546641732,-14.281921263250432,19.301353801006737,-17.070366517615437,-34.71756081445777,-1.2324551307301093,19.92452912701197,-17.69354184362067,-2.1345796344778627,4.365566917869163,19.19297856738835,-16.96199128399705,19.074000422648112,-16.84301313925681,-39.7526506051105,4.365566917869163,17.50929323848402,-15.27830595509272,8.208907786761905,-5.977920503370605,16.8225666315569,-14.5915793481656,17.480115422943506,-15.249128139552203,-26.351641499779667,-4.204970410405771,17.88774409443678,-15.65675681104548,8.874080592092966,-6.6430933087016655,16.936355698883187,-14.705368415491886,17.658902996973662,-15.427915713582362,-27.60618335402855,-3.7073302680624094,28.016663817332887,-25.78567653394158,28.016663817332887,-25.78567653394158,28.150870324403893,-25.919883041012586,-40.48966787151333,-42.72065515490464,-18.043910357655257,prior_presidential,0.0,0,,-14.703991337571754,-25.78567653394158,-14.651648851193396,-25.838019020319937,-14.618189819623304,-25.87147805189003,-14.569784830500748,-25.919883041012586,-27.42854112327002,-24.14281194461314,-15.464112275480272,-6.409038558149836,-14.577707455529268,-15.17870215230932,17.695099558871572,8.640025841541137,16.80869473892057,17.40968943570062,-26.587748903118914,-4.340475647841631,fundamentals_plus_cycle_holdout
1994,house,17,8535.0,5183.0,13718.0,24.43504884093891,True,contested_two_party,False,False,6.516887913170951,2,0.0,legislative_activity_provisional,True,6.516887913170951,17.91816092776796,True,sensitivity_1994,True,0.0279939132868289,0.0593673790027331,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594004084432883,1990_sf3_tract_area_interpolation_provisional,-5.164061471836247,0.9475331963647688,True,,,,,-5.164061471836247,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,,0,1,1,0,pre_2008,-7.8501302704953675,25.768291198263327,-7.8501302704953675,25.768291198263327,-7.680949385007198,25.59911031277516,-7.695341231676737,25.6135021594447,24.125426608934887,27.411155787591767,17.000833326321633,0.9173276014463276,4.742727044975865,13.175433882792095,23.578989485514107,-5.660828557746147,21.90761538944873,-3.989454461680769,-15.825225240417502,17.659880443310158,20.68588090000485,-2.7677199722368933,-0.2822313086371011,18.20039223640506,22.82555194383705,-4.907391016069088,21.274574978647006,-3.356414050879046,-24.826828733726728,19.29138878925294,22.02234852114811,-4.10418759338015,15.02347283695238,2.8946880908155794,22.91895941628617,-5.00079848851821,23.21244914306992,-5.2942882153019575,-15.177523138067098,6.969147951306798,22.104746790539416,-4.186585862771455,15.453309592009248,2.4648513357587127,24.268126291271347,-6.349965363503387,23.304350789578827,-5.386189861810866,-16.136012405754524,7.762840680211614,-7.8501302704953675,25.768291198263327,-7.8501302704953675,25.768291198263327,-7.695341231676737,25.6135021594447,24.43504884093891,6.516887913170951,-5.164061471836247,prior_presidential,0.0,0,,-1.3332423573244165,25.768291198263327,-1.1640614718362468,25.59911031277516,-1.1640614718362468,25.59911031277516,-1.1784533185057864,25.6135021594447,24.125426608934887,27.411155787591767,-4.076816152271928,2.5513526852530437,-6.197365331950717,-5.29418426488418,21.994977080039888,15.366808242514916,24.11552625971868,23.21234519265214,-15.200452779910568,7.046820475366713,fundamentals_plus_cycle_holdout
1994,house,19,7314.0,1030.0,8344.0,75.31160115052732,True,contested_two_party,False,False,49.71640690257392,2,0.0,legislative_activity_provisional,True,49.71640690257392,25.59519424795341,True,sensitivity_1994,True,0.5822432722233701,0.2491430513328904,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.230979885100513,1990_sf3_tract_area_interpolation_provisional,23.6438976760469,0.3739742086752637,True,,,,,23.6438976760469,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,0,1,1,0,pre_2008,-23.07359609826832,48.668790346221726,-23.07359609826832,48.668790346221726,-22.70431941172587,48.29951365967927,-22.725428041344788,48.320622289298186,47.02592575689329,50.311654935550166,10.576480176413122,15.018714071540286,-5.772129350224192,31.3673235981776,7.172949015191678,18.42224523276173,11.845057176219202,13.750137071734208,-1.7238387703235445,31.761266913404118,11.896352548074832,13.698841699878576,-9.367523264627923,34.962717512581335,11.208994568930128,14.38619967902328,12.696111679025234,12.899082568928174,-8.360267061611259,35.75795046136841,13.904011052915838,11.69118319503757,3.874893109449486,21.72030113850392,13.152835017391624,12.442359230561784,13.540552114422898,12.05464213353051,0.6178476503506225,22.76451873972452,12.908985978374192,12.686208269579216,3.5503962965593465,22.044797951394063,12.488620339339022,13.106573908614386,12.992046052817036,12.603148195136374,0.7367817265961474,24.635634812562287,-23.07359609826832,48.668790346221726,-23.07359609826832,48.668790346221726,-22.725428041344788,48.320622289298186,75.31160115052732,49.71640690257392,23.6438976760469,prior_presidential,0.0,0,,26.6428108043056,48.668790346221726,26.998209171501014,48.313391979026306,27.012087490848053,48.29951365967927,26.990978861229134,48.320622289298186,47.02592575689329,50.311654935550166,11.516737533592543,20.82284344150821,12.137071249171475,11.741356867169651,14.078456714360865,4.7723508064451945,13.458122998781931,13.853837380783755,0.3931009059539025,22.640374161231183,fundamentals_plus_cycle_holdout
