test_cycle,chamber,district,actual,specification,prediction,dem_spending,rep_spending,dem_matched,rep_matched,log_gap_10k,log_gap_50k,log_gap_100k
2014,house,80,-35.46528377989052,stable_bayesian_blend_25,-18.542610552873565,11922.4,202775.91,1,1,-2.2727306010346933,-1.4066213767902866,-0.9951871869189579
2014,house,81,-35.3871279043872,stable_bayesian_blend_25,-33.60234992106806,29644.05,128068.42,1,1,-1.2478084856233127,-0.8046005267134397,-0.5648530535131343
2014,house,83,31.27731302284929,stable_bayesian_blend_25,18.19068036411067,34722.56,17008.31,1,1,0.5043334758606648,0.23456527647199915,0.1409725947721903
2014,house,84,26.10221727591816,stable_bayesian_blend_25,13.619519704456446,28808.66,6274.21,1,1,0.869061771391133,0.3367865408135783,0.19230540676268115
2014,house,85,25.833151818775868,stable_bayesian_blend_25,-25.5902891638104,0.0,23120.42,1,1,-1.1975649176020282,-0.3800846656837464,-0.2079927148427568
2014,house,89,-0.7576449109995436,stable_bayesian_blend_25,-20.163428014989037,15129.48,191631.87,1,1,-2.0824019500786193,-1.311038081118158,-0.9294348796732078
2014,house,90,-13.425381903642773,stable_bayesian_blend_25,-23.309385573040515,25933.06,263838.08,1,1,-2.0308792197050147,-1.41902502142589,-1.0609584375670098
2014,house,93,-53.44190732034923,stable_bayesian_blend_25,-38.73894327813221,35451.439999999995,128099.33,1,1,-1.111328705556731,-0.7343931669772229,-0.5211679922740015
2014,house,98,30.37194473963868,stable_bayesian_blend_25,24.70960874575077,129972.6,19512.03,1,1,1.5566487123395458,0.9513047859640393,0.6545431356310163
2014,house,103,46.17489899648117,stable_bayesian_blend_25,27.24398673928106,74045.27,2539.02,1,1,1.9025102000142398,0.8590904479963124,0.5290720287254179
2014,senate,1,-25.290301477402824,stable_bayesian_blend_25,-32.19355959505903,53541.35,0.0,1,1,1.849105782080545,0.72794804439986,0.4287997258700765
2014,senate,4,-47.21189591078067,stable_bayesian_blend_25,-58.38174446072984,117209.0,306800.0,1,1,-0.9124392568202646,-0.7579308737527184,-0.6274616405090025
2014,senate,6,-0.1902598324577595,stable_bayesian_blend_25,-20.42650626181059,714042.38,300619.23,1,1,0.8462821053585077,0.7789224390186706,0.7090010034542096
2014,senate,7,-29.67655979816878,stable_bayesian_blend_25,-12.05092413089211,7303.13,190401.8,1,1,-2.449436941212003,-1.4339564431431548,-0.995607661517478
2014,senate,8,-44.60093896713615,stable_bayesian_blend_25,-41.41330238002743,0.0,350952.44,1,1,-3.5861611115073257,-2.081819811353201,-1.506191693408411
2014,senate,10,-3.458951003155325,stable_bayesian_blend_25,-40.499395324096426,256283.34,4133.52,1,1,2.9360116488117063,1.733057033910277,1.2300523912994412
2014,senate,11,-55.39154605578453,stable_bayesian_blend_25,-43.97993314083884,6034.09,375813.03,1,1,-3.1806357932002265,-2.028040097690372,-1.5012643367677132
2014,senate,12,-13.9290658265311,stable_bayesian_blend_25,-29.812189782414517,0.0,1443159.04,0,1,-4.978910020883649,-3.3966263102154186,-2.736416733001306
2014,senate,13,-23.30218526966375,stable_bayesian_blend_25,-27.375320805210684,0.0,763837.51,1,1,-4.348776823155644,-2.7897377214832177,-2.1562144979994944
2014,senate,16,-54.472259624632464,stable_bayesian_blend_25,-27.459133304231933,37241.33,0.0,1,1,1.5526840520454857,0.5566551810893947,0.31657072300737105
2014,senate,21,-24.79282622139765,stable_bayesian_blend_25,-26.926924916630547,0.0,570825.71,0,1,-4.061865636065733,-2.519027376887438,-1.9033391705967917
2014,senate,22,-34.879097102423906,stable_bayesian_blend_25,-27.337245075229653,157911.08,0.0,1,1,2.820849460573799,1.4250874828689957,0.9474446883648734
2014,senate,27,-31.326659152688457,stable_bayesian_blend_25,-21.9992474111246,0.0,694072.11,0,1,-4.25429568689578,-2.700114946751319,-2.07200408977508
2014,senate,28,46.829316803129245,stable_bayesian_blend_25,15.577496467288189,0.0,11412.38,1,1,-0.7613841664373366,-0.2055884380651186,-0.10806826638973953
2014,senate,31,-45.558956236392895,stable_bayesian_blend_25,-43.733617280269335,0.0,364784.34,0,1,-3.6237656742134328,-2.1157357170805184,-1.5364033270715258
2014,senate,35,-47.286345304397926,stable_bayesian_blend_25,-22.11633292981653,39112.08,201028.87,1,1,-1.4578899157073166,-1.035673049148677,-0.7719262346149209
2018,house,2,-46.25294051753109,stable_bayesian_blend_25,-53.09464994188034,13118.57,0.0,1,1,0.8380510976861933,0.2329920155930159,0.12326637463755184
2018,house,3,-5.047809650878364,stable_bayesian_blend_25,-22.53466725591677,0.0,0.0,0,1,0.0,0.0,0.0
2018,house,4,-43.82752126761478,stable_bayesian_blend_25,-44.806363991186565,0.0,121534.58,0,1,-2.576684689833801,-1.2327618735057784,-0.7954085086935385
2018,house,5,-44.80140186915888,stable_bayesian_blend_25,-47.18265366183781,9037.53,30521.19,1,1,-0.7554127531052709,-0.31034703622558846,-0.17984345416620362
2018,house,7,-50.4004418668876,stable_bayesian_blend_25,-56.92832768050667,21598.87,77240.03,1,1,-1.015541924752514,-0.5749960109366732,-0.37677723886756126
2018,house,8,-23.36042600896861,stable_bayesian_blend_25,-30.968270177148632,0.0,104734.3,0,1,-2.4400339274138987,-1.1296864470317618,-0.7165428549284333
2018,house,10,-13.506690229739965,stable_bayesian_blend_25,-14.406722682924316,9235.94,164049.88999999998,1,1,-2.202561577995989,-1.2846806664150197,-0.8826279325235582
2018,house,15,-34.30988045173179,stable_bayesian_blend_25,-7.52395073947055,12219.26,39444.83,1,1,-0.7998980222258447,-0.3629574125151974,-0.21721440305498127
2018,house,18,-43.39815017114558,stable_bayesian_blend_25,-50.88519048289413,43357.59,132413.55,1,1,-0.9817189132754944,-0.6698391885697847,-0.4831761896658424
2018,house,20,-26.224260252638864,stable_bayesian_blend_25,-34.852366060115784,50601.39,0.0,1,1,1.8017327371118967,0.6991430692394531,0.40946635908278395
2018,house,21,-22.67072159247996,stable_bayesian_blend_25,-22.28305767705143,0.0,100363.47,0,1,-2.401194098412382,-1.1010324909478018,-0.6949628811774686
2018,house,27,-68.71536844786957,stable_bayesian_blend_25,-64.12400463376517,3404.01,90442.6,1,1,-2.014032504134758,-0.9669130275932313,-0.610707094073432
2018,house,28,-10.606769614724692,stable_bayesian_blend_25,-20.93127098968133,29784.84,69722.18,1,1,-0.6950619054754672,-0.4058403805025121,-0.26828486255741896
2018,house,29,-58.35164835164835,stable_bayesian_blend_25,-56.85722010101968,0.0,81873.58,0,1,-2.2178284086372004,-0.9698207309717002,-0.598141644347049
2018,house,30,-64.91921005385997,stable_bayesian_blend_25,-60.53805982733255,7850.0,0.0,1,0,0.5794184152316023,0.1458304482115395,0.07557118684707402
2018,house,32,26.46244093205149,stable_bayesian_blend_25,-23.706610073587697,56005.28,0.0,1,1,1.8871496458325505,0.7514658987641332,0.4447196668425237
2018,house,33,-34.65490950076245,stable_bayesian_blend_25,-20.92567354744415,0.0,93964.28,0,1,-2.341462285612442,-1.0575422078214312,-0.6625038324110449
2018,house,36,-45.62759501756627,stable_bayesian_blend_25,-50.094820336381495,0.0,46111.24,1,1,-1.7247510559721595,-0.6534832652070771,-0.37919806341644263
2018,house,37,-42.45752969727935,stable_bayesian_blend_25,-33.064221737250165,12150.86,19558.32,1,1,-0.28848893898352024,-0.1126008820321101,-0.06395935655656713
2018,house,38,-38.56477166821995,stable_bayesian_blend_25,-30.83089356285059,30524.43,183219.58,1,1,-1.5619222602678893,-1.0634197965706802,-0.7746620855401186
2018,house,40,-49.10375158259479,stable_bayesian_blend_25,-39.106015406059946,6206.89,25410.47,1,1,-0.781571078660195,-0.29390677754036965,-0.16620313324362254
2018,house,41,-50.689913359717615,stable_bayesian_blend_25,-52.49885663843741,5237.63,34623.4,1,1,-1.074490358761023,-0.4265664001835822,-0.24626031457643624
2018,house,43,-43.99961689493344,stable_bayesian_blend_25,-51.46876474778932,10733.65,53660.88,1,1,-1.1218122609231278,-0.5346268918227934,-0.32762032812262065
2018,house,45,-31.32535908151992,stable_bayesian_blend_25,-17.41119474731409,0.0,201406.53,0,1,-3.0511978692743926,-1.61504826493323,-1.1032897655303255
2018,house,46,-22.473147893142382,stable_bayesian_blend_25,8.891360083050326,96641.07,127883.26,1,1,-0.25693867553878746,-0.1931395921504946,-0.1474533930661318
2018,house,47,-8.578532946539577,stable_bayesian_blend_25,11.696529828206485,36326.97,60976.77,1,1,-0.42662834350531487,-0.2511788363798313,-0.16620387739122916
2018,house,48,-30.754608549577824,stable_bayesian_blend_25,0.0300189968180351,0.0,108978.7,0,1,-2.4763593924999374,-1.156747225554189,-0.7370621469075497
2018,house,51,-65.80478345184227,stable_bayesian_blend_25,10.836443873355956,3735.57,0.0,1,1,0.3174037255100811,0.07205216042013668,0.036674879112243534
2018,house,61,-31.30489998941687,stable_bayesian_blend_25,-20.50110396912622,20174.35,0.0,1,1,1.1044071327467682,0.33895985421901137,0.18377341899844138
2018,house,62,-36.36308696440442,stable_bayesian_blend_25,-23.07893616912696,0.0,23790.54,1,1,-1.2175957886639421,-0.3892075336801307,-0.21342075777246414
2018,house,64,-52.82664790053953,stable_bayesian_blend_25,-50.75471268865405,11029.63,91706.22,1,1,-1.5761560658132434,-0.8423965573413823,-0.5461669934283138
2018,house,65,-5.679141585972259,stable_bayesian_blend_25,-12.97326296336928,137014.78,53342.72,1,1,0.8419731429055948,0.5931368077692744,0.43544708572721935
2018,house,66,-44.48369000623312,stable_bayesian_blend_25,-37.456925130543375,18582.38,52637.63,1,1,-0.78457577166569,-0.4031689791997604,-0.25245877193381805
2018,house,73,-38.21782178217822,stable_bayesian_blend_25,-45.58612080239159,0.0,0.0,1,1,0.0,0.0,0.0
2018,house,74,-21.07117688513037,stable_bayesian_blend_25,31.55129790939711,7269.96,93327.53,1,1,-1.7889352699429328,-0.917356202868165,-0.5890371494620175
2018,house,79,-16.14869710733923,stable_bayesian_blend_25,-17.327950703717825,20372.36,0.0,1,1,1.110947891309216,0.34177756700657413,0.18541975242552572
2018,house,80,-42.801981029127845,stable_bayesian_blend_25,-25.37202188143889,448.0,0.0,1,1,0.04382547954002956,0.008920097374558943,0.004469994671451679
2018,house,81,-46.38963411153605,stable_bayesian_blend_25,-42.04878360273666,14377.25,86620.39,1,1,-1.3771394752333692,-0.7524458941034952,-0.48957435807851957
2018,house,83,26.97060076693652,stable_bayesian_blend_25,13.565372620671852,71193.48,2583.73,1,1,1.864430238668381,0.8349815205022761,0.5121150357063171
2018,house,85,7.724026213091819,stable_bayesian_blend_25,-10.928756163846028,0.0,0.0,1,0,0.0,0.0,0.0
2018,house,86,-55.22676991150443,stable_bayesian_blend_25,-48.40131131404107,4414.56,20479.38,1,1,-0.7488115825396777,-0.25868841965780226,-0.14310948863007805
2018,house,88,-41.16491744921132,stable_bayesian_blend_25,-46.76812947356681,4580.32,0.0,1,1,0.37708758121941505,0.08765037278832212,0.04478520262569337
2018,house,89,-18.67396593673966,stable_bayesian_blend_25,-21.23078480134576,44062.42,149169.34,1,1,-1.0798293620009285,-0.7501968131971217,-0.5478860677598856
2018,house,90,-29.28596470725721,stable_bayesian_blend_25,-17.1572053940712,20739.86,136746.99,1,1,-1.5631497636511282,-0.9707455013814206,-0.673353704300917
2018,house,94,-41.95463611484763,stable_bayesian_blend_25,-56.094991371387,0.0,0.0,0,1,0.0,0.0,0.0
2018,house,96,-46.37247569184742,stable_bayesian_blend_25,-50.06264289116438,12329.27,61439.43,1,1,-1.1629515839418043,-0.581050075702529,-0.3626955569523765
2018,house,97,30.985387785687525,stable_bayesian_blend_25,33.200276025214194,55546.55,0.0,1,1,1.8801754842516256,0.7471290824011485,0.44177485774604025
2018,house,99,46.83764940239044,stable_bayesian_blend_25,35.69751665552302,112114.54,2555.94,1,1,2.2747655963695763,1.1264249962969592,0.7267180059852323
2018,house,104,-36.7548999797939,stable_bayesian_blend_25,-33.45212437549007,4923.8,0.0,1,1,0.400372161042155,0.09392376462934669,0.04806418642563423
2018,senate,1,-35.34949255681934,stable_bayesian_blend_25,-43.80314228120845,123341.01,0.0,1,1,2.59032473878845,1.2432378049600508,0.8035296102723963
2018,senate,2,-8.633801860528282,stable_bayesian_blend_25,-11.75925995575024,42147.09,346509.47000000003,1,1,-1.9222924240017978,-1.459313820104714,-1.144598242943763
2018,senate,6,-1.994199509881068,stable_bayesian_blend_25,-37.65999328764365,446940.19,440132.03,1,1,0.015011567324763053,0.013794873013221576,0.012525844905940886
2018,senate,7,-10.50089083996106,stable_bayesian_blend_25,-10.454849777222243,9196.79,457988.38,1,1,-3.1937003889932236,-2.149591255854251,-1.631186470517371
2018,senate,11,-52.057643425834506,stable_bayesian_blend_25,-45.55592124792091,19164.67,95077.46,1,1,-1.2817397472565024,-0.7407776235633281,-0.492890392376896
2018,senate,12,-29.241502852024706,stable_bayesian_blend_25,-35.04212740651205,39189.86,884387.01,1,1,-2.900451073896057,-2.349123354013967,-1.9561802221550715
2018,senate,13,-42.23561964321868,stable_bayesian_blend_25,-37.071439819091424,0.0,464065.25,0,1,-3.8587598774548546,-2.3303271974954094,-1.729999750307585
2018,senate,14,-45.26223921536032,stable_bayesian_blend_25,-48.93760310441398,0.0,146422.72,0,1,-2.7499769931089117,-1.3682460660825995,-0.9018782492126041
2018,senate,16,-25.8269828069044,stable_bayesian_blend_25,-12.48877151538813,46712.5,0.0,1,1,1.7354095519960366,0.6597196544474269,0.38330470343815093
2018,senate,21,-35.16699410609037,stable_bayesian_blend_25,-30.343374470438494,0.0,164547.61,1,1,-2.8596124481114966,-1.4565086663528417,-0.9728510491122063
2018,senate,25,-22.567956211151312,stable_bayesian_blend_25,7.205173299424848,11244.07,0.0,1,1,0.7534927046086919,0.2028440229831566,0.10655643026679655
2018,senate,26,60.52314489406567,stable_bayesian_blend_25,35.53493684474539,162248.96,0.0,1,0,2.8463557791456457,1.4457369198690917,0.9641240955988504
2018,senate,27,-18.191030659486955,stable_bayesian_blend_25,-20.109806990562205,36910.45,855540.21,1,1,-2.9151133670997846,-2.343653404536763,-1.9429497830030746
2018,senate,32,-50.12065201332918,stable_bayesian_blend_25,-53.82547876104576,42404.81,530081.96,1,1,-2.3327225248116914,-1.8369903703321127,-1.487176129664726
2018,senate,35,-35.28014531228168,stable_bayesian_blend_25,-27.466945037948136,19727.23,18054.89,1,1,0.05790051246345307,0.024276330348639075,0.014066386273766662
2022,house,3,-30.8382257012394,stable_bayesian_blend_25,-33.157672904326574,52759.71,132636.2,1,1,-0.8209840256298802,-0.5751028459200888,-0.4206096960086151
2022,house,7,-56.358824348795096,stable_bayesian_blend_25,-56.92872811263936,3157.0,105596.4,1,1,-2.1731508775011457,-1.0740156763858155,-0.6896629241489665
2022,house,10,-6.857424765663542,stable_bayesian_blend_25,-13.815416726432714,187912.09,242026.94,1,1,-0.24171304435657515,-0.2049448225967696,-0.17223431540583767
2022,house,12,-70.97512153274235,stable_bayesian_blend_25,-84.69072869808821,1411.75,43711.8,1,1,-1.548989190321554,-0.6003573695886654,-0.3486209430763149
2022,house,15,-27.39048516250589,stable_bayesian_blend_25,-21.08328464039811,76551.84,161562.6,1,1,-0.6842046737977618,-0.5138689091869842,-0.39305909870465905
2022,house,25,-15.95710455764075,stable_bayesian_blend_25,-14.769879835135336,180890.23,164825.99,1,1,0.0879074144149179,0.07211405118491077,0.05889098365111789
2022,house,26,-76.90659811482433,stable_bayesian_blend_25,-75.85449657150258,0.0,0.0,1,1,0.0,0.0,0.0
2022,house,27,-78.51082603678816,stable_bayesian_blend_25,-75.61268941941015,3622.11,44769.48,1,1,-1.3914388965428452,-0.5694859334765796,-0.33439196021146744
2022,house,32,11.404925312878484,stable_bayesian_blend_25,-36.054783738836406,57379.28,31095.62,1,1,0.49443600577770574,0.2807382875480547,0.1827317075815953
2022,house,33,-45.50171690194582,stable_bayesian_blend_25,-29.8342553716607,5566.59,0.0,1,1,0.44254185794703493,0.10555911593548557,0.05417175264878611
2022,house,40,-65.81236050180867,stable_bayesian_blend_25,-59.07681775908068,18964.44,0.0,1,0,1.0634837776890662,0.32156800400546875,0.17365443893737886
2022,house,41,-54.56737588652482,stable_bayesian_blend_25,-48.14255542990154,0.0,30060.47,0,1,-1.3878049695762005,-0.4707592187161018,-0.26282931016313105
2022,house,43,-54.45460602022894,stable_bayesian_blend_25,-48.5228269212298,15611.49,23299.66,1,1,-0.26250610780676153,-0.11080513735814512,-0.06438230690182661
2022,house,47,-28.15157392212442,stable_bayesian_blend_25,1.611041996738808,7921.96,35293.06,1,1,-0.927127043303757,-0.3869965039976093,-0.2260348671033981
2022,house,57,31.983110284119373,stable_bayesian_blend_25,20.368948726052263,78231.93000000001,9439.41,1,1,1.5126664668630887,0.7688831030533816,0.48771461690377566
2022,house,62,-47.9868874506178,stable_bayesian_blend_25,-27.59153898575945,5659.2,46234.32,1,1,-1.2784686429800043,-0.5475386677902045,-0.32499144643706146
2022,house,63,-32.43307839388145,stable_bayesian_blend_25,-31.29565922632313,15026.33,24640.1,1,1,-0.32508349988390806,-0.1378856315051859,-0.08026932575432616
2022,house,65,-45.46183818473527,stable_bayesian_blend_25,-40.482773571172615,0.0,74079.75,0,1,-2.1291806602115235,-0.9089014986089651,-0.5543433415571317
2022,house,68,3.081505551042513,stable_bayesian_blend_25,-5.06065740234268,109519.67,0.0,1,0,2.4808958673424732,1.160144232077124,0.7396474391814879
2022,house,69,10.496471774193548,stable_bayesian_blend_25,4.493865498316639,175161.82,9434.14,1,1,2.254198832190746,1.3319505349647593,0.9220364538504164
2022,house,74,20.37687639731715,stable_bayesian_blend_25,17.079607755732525,319140.88,56199.97,1,1,1.6038058560273283,1.245854533473761,0.9870700471826327
2022,house,82,42.479790504383466,stable_bayesian_blend_25,32.50659830405172,156624.38,2520.0,1,1,2.588414691889765,1.3697085060971304,0.9175555578636893
2022,house,85,-8.08400227033163,stable_bayesian_blend_25,-27.47087401601511,0.0,0.0,1,1,0.0,0.0,0.0
2022,house,92,-73.62718360728238,stable_bayesian_blend_25,-72.58661633408396,0.0,0.0,1,1,0.0,0.0,0.0
2022,house,95,-70.49141078589813,stable_bayesian_blend_25,-69.52810067399632,14659.99,324179.79,1,1,-2.6064970493408337,-1.7555937861877422,-1.3081862581083714
2022,senate,2,-11.139186295503212,stable_bayesian_blend_25,-9.19714697425846,0.0,860810.07,0,1,-4.466838800378491,-2.9023113849146362,-2.262606565572051
2022,senate,7,-25.43651649062297,stable_bayesian_blend_25,-19.01777962757413,14453.74,175694.68,1,1,-2.0273206501326557,-1.2532353552518227,-0.8791232976169772
2022,senate,12,-47.40507463450854,stable_bayesian_blend_25,-42.88732198985921,3228.96,185008.38,1,1,-2.690634166183819,-1.485018563943633,-1.015569149509118
2022,senate,21,-32.46079613992762,stable_bayesian_blend_25,-26.865777393566937,56777.44,142595.24,1,1,-0.8264236267533827,-0.5898441163669765,-0.4365671555286023
2022,senate,23,8.966096357720163,stable_bayesian_blend_25,10.117522342249645,218789.6,0.0,1,1,3.1302177109330533,1.6819059119961621,1.1593611380620972
2022,senate,27,-40.57822210213456,stable_bayesian_blend_25,-30.738900461699583,10254.82,0.0,1,1,0.705807696926478,0.18655956374278895,0.09762404620408588
2022,senate,29,-65.9623672868706,stable_bayesian_blend_25,-61.941872569987865,0.0,0.0,1,1,0.0,0.0,0.0
2022,senate,33,34.10588371286556,stable_bayesian_blend_25,16.174786448132426,238275.82,96439.01,1,1,0.8469681605216364,0.67730870237803,0.5435095967584682
2014,house,1,-2.9316640584246216,stable_bayesian_cap_1,-16.1160474114408,0.0,19368.35,1,1,-1.0773324708630594,-0.3274077061881305,-0.17704390445483847
2014,house,2,-24.20747188973522,stable_bayesian_cap_1,-42.314466521111775,27730.88,0.0,1,1,1.3278937643253426,0.4412295989900879,0.24475536457546923
2014,house,3,19.745318352059925,stable_bayesian_cap_1,-9.332128688991167,55561.97,19982.74,1,1,0.7823739194733301,0.4110495336160391,0.2596962740275408
2014,house,5,-12.74106860575403,stable_bayesian_cap_1,-44.285745368681845,18907.73,183582.89,1,1,-1.9015967594357057,-1.2207686400999114,-0.8691566471860557
2014,house,7,-4.464516129032258,stable_bayesian_cap_1,-33.84176792567765,32575.7,177937.53,1,1,-1.4848259523889868,-1.0153561518010017,-0.7402425731694191
2014,house,8,-19.82799808886765,stable_bayesian_cap_1,-34.04967360467383,96098.7,181697.38,1,1,-0.5915481898169075,-0.46114970294688273,-0.3622152702550524
2014,house,10,-93.43782654127482,stable_bayesian_cap_1,-24.862092951287146,256283.34,13784.18,1,1,2.415540276061284,1.5690054240191174,1.1414228169574663
2014,house,16,-50.63682809239404,stable_bayesian_cap_1,-40.0528145455135,96890.98,171889.42,1,1,-0.5315894834585282,-0.41248847068698424,-0.32274526497698497
2014,house,17,-32.21109334231125,stable_bayesian_cap_1,-59.32159054155328,0.0,73908.28,1,1,-2.1271392045250597,-0.9075186090612206,-0.5533578478096738
2014,house,18,19.0158983923972,stable_bayesian_cap_1,-29.81750636239357,71440.4,0.0,1,0,2.0972863713874608,0.8874006020213907,0.5390654983522964
2014,house,21,-34.82053482053482,stable_bayesian_cap_1,-30.90653137021032,81356.79000000001,141994.11000000002,1,1,-0.5090691605318445,-0.37954748573096564,-0.2884470805778827
2014,house,22,-48.69074105767585,stable_bayesian_cap_1,-41.01406643484732,5467.24,81360.91,1,1,-1.77609346761096,-0.8621559970034902,-0.5420886404637725
2014,house,23,-14.057308970099667,stable_bayesian_cap_1,-34.94822629629538,45107.45,97501.41,1,1,-0.6682190480303412,-0.4388304299822242,-0.30827122108335125
2014,house,24,-22.639322336156933,stable_bayesian_cap_1,-50.41124145514379,68777.56999999999,208726.36,1,1,-1.0211931391516669,-0.7785183936980614,-0.6038736240234592
2014,house,27,-18.05602429969625,stable_bayesian_cap_1,-56.18241520180443,0.0,0.0,1,1,0.0,0.0,0.0
2014,house,28,29.65530338999145,stable_bayesian_cap_1,-13.35015007877756,0.0,0.0,0,1,0.0,0.0,0.0
2014,house,29,-32.493778749717215,stable_bayesian_cap_1,-49.87541514396087,42398.27,134472.65,1,1,-1.014216640766818,-0.6913929584811483,-0.49871109992665824
2014,house,33,-50.44630781714904,stable_bayesian_cap_1,-14.260933159916302,0.0,27406.46,1,1,-1.31925832378353,-0.43704723421703173,-0.24221226230086443
2014,house,37,-3.758611668265457,stable_bayesian_cap_1,-21.64664713217068,0.0,87148.92,1,1,-2.273659965937966,-1.0090443373345963,-0.6267344775735876
2014,house,39,13.54819892081085,stable_bayesian_cap_1,-49.59130904756422,125059.08,2469.0,1,1,2.3824667483216926,1.2049009979420766,0.7868026317045191
2014,house,40,-42.11881376942882,stable_bayesian_cap_1,-33.28768858868833,5571.84,0.0,1,0,0.44287906184907794,0.10565359270655214,0.05422148305552526
2014,house,47,-45.609881626351005,stable_bayesian_cap_1,8.724528616661178,0.0,430371.18,0,1,-3.785032869204527,-2.2625360913045047,-1.668406915057364
2014,house,52,53.59545836837679,stable_bayesian_cap_1,21.75792943335381,129823.58,0.0,1,0,2.6377963921104555,1.2799532537279898,0.8321417851284764
2014,house,53,55.56385362210605,stable_bayesian_cap_1,23.02984529635481,71777.88,2015.78,1,1,1.9177860054591451,0.8506515955026984,0.5210747396941557
2014,house,56,36.76975945017182,stable_bayesian_cap_1,15.796550938886952,52291.38,138717.54,1,1,-0.8702257486656628,-0.6124259923973041,-0.4494853525212936
2014,house,69,36.808386721025045,stable_bayesian_cap_1,24.486363650204822,36933.57,4119.93,1,1,1.2011459231110293,0.47394175389359494,0.2739525098948084
2014,house,79,-18.46384500057664,stable_bayesian_cap_1,-20.924058039994613,12782.46,1233935.72,1,1,-4.00004465828532,-3.0180096855916867,-2.470428208888314
2014,house,80,-35.46528377989052,stable_bayesian_cap_1,-18.892702257149367,11922.4,202775.91,1,1,-2.2727306010346933,-1.4066213767902866,-0.9951871869189579
2014,house,81,-35.3871279043872,stable_bayesian_cap_1,-34.03032873768195,29644.05,128068.42,1,1,-1.2478084856233127,-0.8046005267134397,-0.5648530535131343
2014,house,83,31.27731302284929,stable_bayesian_cap_1,17.14895766278555,34722.56,17008.31,1,1,0.5043334758606648,0.23456527647199915,0.1409725947721903
2014,house,84,26.10221727591816,stable_bayesian_cap_1,12.67330930199954,28808.66,6274.21,1,1,0.869061771391133,0.3367865408135783,0.19230540676268115
2014,house,85,25.833151818775868,stable_bayesian_cap_1,-26.608988305575988,0.0,23120.42,1,1,-1.1975649176020282,-0.3800846656837464,-0.2079927148427568
2014,house,89,-0.7576449109995436,stable_bayesian_cap_1,-20.327542354689324,15129.48,191631.87,1,1,-2.0824019500786193,-1.311038081118158,-0.9294348796732078
2014,house,90,-13.425381903642773,stable_bayesian_cap_1,-23.05579507163669,25933.06,263838.08,1,1,-2.0308792197050147,-1.41902502142589,-1.0609584375670098
2014,house,93,-53.44190732034923,stable_bayesian_cap_1,-39.04328286629966,35451.439999999995,128099.33,1,1,-1.111328705556731,-0.7343931669772229,-0.5211679922740015
2014,house,98,30.37194473963868,stable_bayesian_cap_1,23.54217825914013,129972.6,19512.03,1,1,1.5566487123395458,0.9513047859640393,0.6545431356310163
2014,house,103,46.17489899648117,stable_bayesian_cap_1,26.930180646797865,74045.27,2539.02,1,1,1.9025102000142398,0.8590904479963124,0.5290720287254179
2014,senate,1,-25.290301477402824,stable_bayesian_cap_1,-31.500329920326152,53541.35,0.0,1,1,1.849105782080545,0.72794804439986,0.4287997258700765
2014,senate,4,-47.21189591078067,stable_bayesian_cap_1,-59.03052778501208,117209.0,306800.0,1,1,-0.9124392568202646,-0.7579308737527184,-0.6274616405090025
2014,senate,6,-0.1902598324577595,stable_bayesian_cap_1,-21.1843026125724,714042.38,300619.23,1,1,0.8462821053585077,0.7789224390186706,0.7090010034542096
2014,senate,7,-29.67655979816878,stable_bayesian_cap_1,-11.662230613585375,7303.13,190401.8,1,1,-2.449436941212003,-1.4339564431431548,-0.995607661517478
2014,senate,8,-44.60093896713615,stable_bayesian_cap_1,-40.6981933918813,0.0,350952.44,1,1,-3.5861611115073257,-2.081819811353201,-1.506191693408411
2014,senate,10,-3.458951003155325,stable_bayesian_cap_1,-41.17435023085725,256283.34,4133.52,1,1,2.9360116488117063,1.733057033910277,1.2300523912994412
2014,senate,11,-55.39154605578453,stable_bayesian_cap_1,-43.40676004299531,6034.09,375813.03,1,1,-3.1806357932002265,-2.028040097690372,-1.5012643367677132
2014,senate,12,-13.9290658265311,stable_bayesian_cap_1,-30.33010302129017,0.0,1443159.04,0,1,-4.978910020883649,-3.3966263102154186,-2.736416733001306
2014,senate,13,-23.30218526966375,stable_bayesian_cap_1,-27.92694593393906,0.0,763837.51,1,1,-4.348776823155644,-2.7897377214832177,-2.1562144979994944
2014,senate,16,-54.472259624632464,stable_bayesian_cap_1,-26.32378928928611,37241.33,0.0,1,1,1.5526840520454857,0.5566551810893947,0.31657072300737105
2014,senate,21,-24.79282622139765,stable_bayesian_cap_1,-26.9458517336919,0.0,570825.71,0,1,-4.061865636065733,-2.519027376887438,-1.9033391705967917
2014,senate,22,-34.879097102423906,stable_bayesian_cap_1,-26.960779114721543,157911.08,0.0,1,1,2.820849460573799,1.4250874828689957,0.9474446883648734
2014,senate,27,-31.326659152688457,stable_bayesian_cap_1,-21.98579108989372,0.0,694072.11,0,1,-4.25429568689578,-2.700114946751319,-2.07200408977508
2014,senate,28,46.829316803129245,stable_bayesian_cap_1,14.353445350806751,0.0,11412.38,1,1,-0.7613841664373366,-0.2055884380651186,-0.10806826638973953
2014,senate,31,-45.558956236392895,stable_bayesian_cap_1,-43.95479785400314,0.0,364784.34,0,1,-3.6237656742134328,-2.1157357170805184,-1.5364033270715258
2014,senate,35,-47.286345304397926,stable_bayesian_cap_1,-21.4162574849718,39112.08,201028.87,1,1,-1.4578899157073166,-1.035673049148677,-0.7719262346149209
